,,,"LOC",,,,,,,,,"I","S","D","ACCIDENT",,"COMMON","P","ENVIR",,,"R","R","T","NO","P","D","V","S","PERSN",,"O L","O L","O L","O L","OA","M","SD","Total Accidents","PDO","Injury ","fatal"
10,120,"SJ","R004.030","H",,,,,,,," n/a ","W"," mon ",1/22/2001,645,926515173,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," semi w/1 trailer ","W"," on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",,,,
10,120,"SJ","R004.030","H",,,,,,,," n/a ","W"," mon ",1/22/2001,645,926515173,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," semi w/1 trailer ","W"," on sr "," unk ",0,0," n/a  n/a ","V1 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.930","H",,,,,,,," n/a ","E"," tue ",1/23/2001,1610,926514180,5," rain "," day "," wet "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R005.930","H",,,,,,,," n/a ","E"," tue ",1/23/2001,1610,926514180,5," rain "," day "," wet "," normal ","D"," rear-end ",3," car ","E"," on sr "," unk ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.930","H",,,,,,,," n/a ","E"," tue ",1/23/2001,1610,926514180,5," rain "," day "," wet "," normal ","D"," rear-end ",3," car ","E"," on sr "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.340","H",,,,,,,," n/a ","E"," thur ",2/8/2001,2022,926513843,4," clear "," snow, ice "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," unk ",0,0," guardrail  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,1,,
10,120,"SJ","R001.370","H",,,,,,,," n/a ","W"," thur ",3/1/2001,1100,926513258,2," clear "," day "," dry "," constr. ","A"," rear-end ",2," pickup ","W"," on sr "," unk ",0,0,"V2 left lane "," median barrier  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.370","H",,,,,,,," n/a ","W"," thur ",3/1/2001,1100,926513258,2," clear "," day "," dry "," constr. ","A"," rear-end ",2," pickup ","W"," on sr "," unk ",0,2,"V1 left lane "," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.730","H",,,,,,,," n/a ","W"," thur ",3/1/2001,1112,926509277,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","W"," on sr "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," previous collision  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.730","H",,,,,,,," n/a ","W"," thur ",3/1/2001,1112,926509277,5," clear "," day "," dry "," normal ","D"," rear-end ",2," pickup ","W"," on sr "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," previous collision  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.430","H",,,,,,,," n/a ","E"," wed ",3/7/2001,834,926515006,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," unk ",0,1,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.430","H",,,,,,,," n/a ","E"," wed ",3/7/2001,834,926515006,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," unk ",0,1,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," enter from shoulder ","A unk ",,,,
10,120,"SJ","R000.570","H",,,,,,,," n/a ","W"," thur ",3/15/2001,1350,926513671,4," cloudy "," day "," dry "," normal ","D"," hit object ",1," car ","W"," on sr "," unk ",0,3," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,1,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","W"," fri ",3/23/2001,1820,926515174,6," clear "," snow, ice "," dry "," normal ","D"," hit object ",1," car ","W"," on sr "," unk ",0,0," light or signal pole  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," ran off road ","A unk ",1,1,,
10,120,"SJ","R006.280","H",,,,,,,," n/a ","E"," mon ",4/2/2001,1835,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R006.280","H",,,,,,,," n/a ","E"," mon ",4/2/2001,1835,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.280","H",,,,,,,," n/a ","E"," mon ",4/2/2001,1835,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",3," semi w/1 trailer ","E"," on sr "," unk ",0,0," n/a  n/a "," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.330","H",,,,,,,," n/a ","W"," sun ",4/8/2001,1747,926513927,1," cloudy "," day "," dry "," normal ","D"," head n/a on ",3," car ","W"," on sr "," cell phone unk. ",2,2,"V2 beyond median or stripe left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," ran off road ","B unk ",1,,,1
10,120,"SJ","R005.330","H",,,,,,,," n/a ","W"," sun ",4/8/2001,1747,926513927,1," cloudy "," day "," dry "," normal ","D"," head n/a on ",3," pickup ","E"," on sr "," cell phone unk. ",0,2,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.330","H",,,,,,,," n/a ","W"," sun ",4/8/2001,1747,926513927,1," cloudy "," day "," dry "," normal ","D"," head n/a on ",3," car ","E"," on sr "," cell phone unk. ",0,1," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.188","R",,,,,,,,2,"E"," mon ",4/9/2001,1337,926513238,4," clear "," day "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone unk. ",0,2," over embankment  beyond shoulder drivers left "," rollover  beyond shoulder drivers left "," cut slope or embankment  beyond shoulder drivers left "," n/a  n/a "," enter/leave ramp  unf. w/road "," unsafe turn ","A unk ",1,,1,
10,120,"SJ","R006.120","H",,,,,,,," n/a ","E"," tue ",4/10/2001,1600,926513955,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R006.120","H",,,,,,,," n/a ","E"," tue ",4/10/2001,1600,926513955,5," clear "," day "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.120","H",,,,,,,," n/a ","E"," thur ",4/12/2001,1715,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.120","H",,,,,,,," n/a ","E"," thur ",4/12/2001,1715,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","T006.690","H",,,,,,,," n/a ","E"," mon ",4/16/2001,1645,926514921,"D"," clear "," day "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone unk. ",0,0," other obj. on rd.  right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R002.770","H",,,,,,,," n/a ","W"," wed ",4/18/2001,1435,926514749,4," cloudy "," day "," dry "," normal ","D"," rollover ",1," car ","W"," on sr "," cell phone unk. ",0,1," rollover  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," wind  none "," ran off road ","A unk ",1,,1,
10,120,"SJ","R005.930","H",,,,,,,," n/a ","E"," thur ",4/19/2001,1730,926513843,5," cloudy "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R005.930","H",,,,,,,," n/a ","E"," thur ",4/19/2001,1730,926513843,5," cloudy "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," fri ",4/20/2001,1635,926514749,5," cloudy "," day "," wet "," normal ","D"," rear-end ",2," semi ","E"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," fri ",4/20/2001,1635,926514749,5," cloudy "," day "," wet "," normal ","D"," rear-end ",2,"pickup w/trailer ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.830","H",,,,,,,," n/a ","E"," thur ",4/26/2001,1600,926515230,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.830","H",,,,,,,," n/a ","E"," thur ",4/26/2001,1600,926515230,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.690","H",,,,,,,," n/a ","W"," sat ",4/28/2001,1353,926513205,6," cloudy "," day "," dry "," normal ","D"," hit object ",2," car ","W"," on sr "," cell phone unk. ",0,2," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R000.690","H",,,,,,,," n/a ","W"," sat ",4/28/2001,1353,926513205,6," cloudy "," day "," dry "," normal ","D"," hit object ",2," car ","W"," on sr "," cell phone unk. ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",,,,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","W"," wed ",5/2/2001,905,926515122,6," wind "," day "," dry "," normal ","D"," other ",3," pickup ","W"," on sr "," cell phone unk. ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," wind  none "," straight ","A unk ",1,,1,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","W"," wed ",5/2/2001,905,926515122,6," wind "," day "," dry "," normal ","D"," other ",3," car ","W"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V3 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","W"," wed ",5/2/2001,905,926515122,6," wind "," day "," dry "," normal ","D"," other ",3," car ","W"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V2 left lane "," n/a  n/a "," n/a  n/a "," tailgating  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","W"," wed ",5/2/2001,905,926515122,6," wind "," day "," dry "," normal ","D"," other ",3," spilled load "," unk "," on sr "," unk ",0,0," no obj. involved  left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk  unk "," other "," unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," wed ",5/2/2001,1857,926514744,5," clear "," day "," dry "," normal ","A"," rear-end ",3," car ","E"," on sr "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," wed ",5/2/2001,1857,926514744,5," clear "," day "," dry "," normal ","A"," rear-end ",3," car ","W"," on sr "," unk ",0,0,"V3 right lane ","V1 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," wed ",5/2/2001,1857,926514744,5," clear "," day "," dry "," normal ","A"," rear-end ",3," other veh. ","W"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",,,,
10,120,"SJ","R002.350","H",,,,,,,," n/a ","E"," mon ",5/7/2001,1605,926513205,"C"," clear "," day "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone not used ",0,1," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.054","R",,,,,,,,2,"E"," fri ",5/18/2001,1050,926509277,1," clear "," day "," dry "," normal ","A"," other ",1," car ","E"," on sr "," cell phone not used ",0,1," no obj. involved  beyond shoulder drivers right "," rollover  right lane "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," ran off road ","B unk ",1,,1,
10,120,"SJ","R006.310","H",,,,,,,," n/a ","E"," sat ",5/19/2001,1430,926515173,6," clear "," day "," dry "," normal ","D"," sideswipe ",2," car ","E"," on sr "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R006.310","H",,,,,,,," n/a ","E"," sat ",5/19/2001,1430,926515173,6," clear "," day "," dry "," normal ","D"," sideswipe ",2," car ","E"," on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.170","H",,,,,,,," n/a ","E"," mon ",5/21/2001,610,926515230,4," clear "," day "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone unk. ",0,1," over embankment  beyond shoulder drivers left "," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.410","H",,,,,,,," n/a ","E"," mon ",5/21/2001,1500,926515174,5," clear "," day "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.410","H",,,,,,,," n/a ","E"," mon ",5/21/2001,1500,926515174,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.370","H",,,,,,,," n/a ","E"," wed ",5/23/2001,1250,926514180,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R004.370","H",,,,,,,," n/a ","E"," wed ",5/23/2001,1250,926514180,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.740","H",,,,,,,," n/a ","E"," thur ",5/31/2001,1701,926514699,5," clear "," day "," dry "," normal ","D"," rear-end ",4," pickup ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.740","H",,,,,,,," n/a ","E"," thur ",5/31/2001,1701,926514699,5," clear "," day "," dry "," normal ","D"," rear-end ",4," car ","E"," on sr "," cell phone unk. ",0,2,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.740","H",,,,,,,," n/a ","E"," thur ",5/31/2001,1701,926514699,5," clear "," day "," dry "," normal ","D"," rear-end ",4," car ","E"," on sr "," cell phone not used ",0,1," n/a  n/a ","V2 right lane ","V4 right lane "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.740","H",,,,,,,," n/a ","E"," thur ",5/31/2001,1701,926514699,5," clear "," day "," dry "," normal ","D"," rear-end ",4,"pickup w/trailer ","E"," on sr "," cell phone not used ",0,0," n/a  n/a ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," fri ",6/1/2001,1310,926515272,5," clear "," day "," dry "," normal ","A"," rear-end ",4," pickup ","E"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," fri ",6/1/2001,1310,926515272,5," clear "," day "," dry "," normal ","A"," rear-end ",4," car ","E"," on sr "," cell phone unk. ",0,1,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," fri ",6/1/2001,1310,926515272,5," clear "," day "," dry "," normal ","A"," rear-end ",4," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V2 right lane ","V4 right lane "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," fri ",6/1/2001,1310,926515272,5," clear "," day "," dry "," normal ","A"," rear-end ",4," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R000.900","H",,,,,,,," n/a ","E"," fri ",6/8/2001,2330,926513879,4," clear "," dark "," dry "," normal ","D"," hit object ",1," pickup ","E"," on sr "," cell phone unk. ",0,1," over embankment  beyond shoulder drivers left "," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," none  unk "," other ","AI",1,,1,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," mon ",6/11/2001,1535,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," mon ",6/11/2001,1535,926514749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.370","H",,,,,,,," n/a ","E"," thur ",6/14/2001,1615,926515064,5," clear "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.370","H",,,,,,,," n/a ","E"," thur ",6/14/2001,1615,926515064,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.800","H",,,,,,,," n/a ","W"," fri ",6/15/2001,1825,926513205,5," clear "," day "," dry "," normal ","D"," sideswipe ",2," car ","W"," on sr "," cell phone not used ",0,1,"V2 right lane "," over embankment  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," n/a  n/a "," imp. turn  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R001.800","H",,,,,,,," n/a ","W"," fri ",6/15/2001,1825,926513205,5," clear "," day "," dry "," normal ","D"," sideswipe ",2," pickup ","W"," on sr "," cell phone unk. ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.780","H",,,,,,,," n/a ","W"," wed ",6/20/2001,114,926514954,4," clear "," dark "," dry "," normal ","D"," rollover ",1," car ","W"," on sr "," cell phone unk. ",0,2," rollover  beyond median or stripe left "," over embankment  beyond median or stripe left "," n/a  n/a "," n/a  n/a "," speeding  unk "," ran off road ","A unk ",1,,1,
10,120,"SJ","R004.810","H",,,,,,,," n/a ","W"," wed ",6/20/2001,810,926509277,"D"," clear "," day "," dry "," normal ","A"," sideswipe ",2," car ","W"," on sr "," cell phone unk. ",0,0,"V2 other "," n/a  n/a "," n/a  n/a "," n/a  n/a "," enter/leave ramp  unk "," merging ","A unk ",1,1,,
10,120,"SJ","R004.810","H",,,,,,,," n/a ","W"," wed ",6/20/2001,810,926509277,"D"," clear "," day "," dry "," normal ","A"," sideswipe ",2," pickup ","W"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",,,,
10,120,"SJ","R001.270","H",,,,,,,," n/a ","W"," tue ",7/3/2001,2040,926514248,5," clear "," dusk/dawn "," dry "," normal ","D"," hit object ",1," semi w/1 trailer ","W"," on sr "," cell phone unk. ",0,0," other obj. on rd.  left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.030","H",,,,,,,," n/a ","W"," mon ",7/9/2001,134,926514956,4," clear "," dark "," dry "," normal ","D"," hit object ",1," car ","W"," on sr "," cell phone ",0,1," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," ran off road ","A unk ",1,,1,
10,120,"SJ","R005.555","R",,,,,,,,3,"E"," wed ",7/11/2001,1050,926510866,4," clear "," day "," dry "," normal ","D"," rollover ",1," semi w/2 trailers ","S"," not on sr. "," cell phone unk. ",0,0," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," left turn ","A unk ",1,1,,
10,120,"SJ","R002.230","H",,,,,,,," n/a ","W"," sun ",7/22/2001,435,926514954,"C"," clear "," dark "," dry "," obstr. on rd. ","D"," rollover ",1," car ","W"," on sr "," cell phone unk. ",0,3," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.320","H",,,,,,,," n/a ","W"," tue ",7/24/2001,1122,390100006,5," clear "," day "," dry "," normal ","A"," rear-end ",3," car ","W"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.320","H",,,,,,,," n/a ","W"," tue ",7/24/2001,1122,390100006,5," clear "," day "," dry "," normal ","A"," rear-end ",3," car ","W"," on sr "," unk ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," unk  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.320","H",,,,,,,," n/a ","W"," tue ",7/24/2001,1122,390100006,5," clear "," day "," dry "," normal ","A"," rear-end ",3,"pickup w/trailer ","W"," on sr "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," unk  unk "," stopped ","A unk ",,,,
10,120,"SJ","R003.190","H",,,,,,,," n/a ","E"," wed ",8/1/2001,1630,926514954,4," clear "," day "," dry "," normal ","D"," sideswipe ",2," car ","E"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," other ","A unk ",1,1,,
10,120,"SJ","R003.190","H",,,,,,,," n/a ","E"," wed ",8/1/2001,1630,926514954,4," clear "," day "," dry "," normal ","D"," sideswipe ",2," semi ","E"," on sr "," unk ",0,0,"V1 right shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," parked "," unk ",,,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1619,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",4," pickup ","E"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  previous collision "," straight ","A unk ",1,1,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1619,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",4," car ","E"," on sr "," unk ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  previous collision "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1619,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",4," car ","E"," on sr "," unk ",0,0," n/a  n/a ","V2 right lane ","V4 right lane "," n/a  n/a "," stop & go traffic  previous collision "," stopped ","A unk ",,,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1619,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",4," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V3 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  previous collision "," stopped ","A unk ",,,,
10,120,"SJ","R005.860","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1617,926513238,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.860","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1617,926513238,5," clear "," day "," dry "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.860","H",,,,,,,," n/a ","E"," thur ",8/2/2001,1617,926513238,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," cell phone not used ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," stopped ","A unk ",,,,
10,120,"SJ","R003.210","H",,,,,,,," n/a ","W"," wed ",8/8/2001,1135,926510866,6," clear "," day "," dry "," normal ","A"," sideswipe ",2," pickup ","W"," on sr "," cell phone not used ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
